Label,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
-5,"Throw the entire @NAB board in jail! Gosh, their name suits them! They nab everything they think they can get away with. Bunch of crooks! #BankingRoyalCommission",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 17:04,TRUE,,,
-5,"This Adrian shouldn’t be commended. He had no concern for my welfare. Had he, he would have done something to help. No, instead he saw me mentioning the “s-word” as a “get out of jail free card”, a means of getting me off the phone line so he could go back to not helping people.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 16:14,TRUE,,,
3,.@blackdoginst @beyondblue #VictorianPolice #BankingRoyalCommission @NAB #MoreThanMoney - please see this ranty thread.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:55,TRUE,,,
-7,"So no support there. My work suffered, and then they fired me. Discarded me. A loyal employee who had only had two other jobs, the shortest of which was 10 years. So much for NAB supporting mental health issues! It’d be hilarious if it weren’t so tragic, so many people suffering",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:53,TRUE,,,
-9,"The NAB (MLC is part of NAB) fired me...I was pleading for my job. I had five team leaders in 14 months. I told all of them I was being treated for anxiety and depression. The team leader I had the longest said, “you need to see your GP for ways of leaving your problems at home.”",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:52,TRUE,,,
-10,...and I have been suicidal IN THE PAST. I told the police that call will have been recorded and I hope they fine Adrian and NAB for wasting police time and resources.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:51,TRUE,,,
-10,"Now the police have turned up on my doorstep saying Adrian called them as I had threatened suicide, which I DID NOT DO. I merely told him he should be considering it an emergency as I am a disability pensioner, I’m being treated for anxiety and depression...",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:49,TRUE,,,
-8,"...He then had the gall to say it’s because of the Royal Commission’s findings that he is not helping me as he is showing he’s abiding by guidelines. I’m stunned, saddened, angry, confused, appalled, and many more adjectives. In the end he got what he wanted - I hung up.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:29,TRUE,,,
-8,"...the findings of the Banking Royal Commission were, and how dishonest banks have been proven to be - evidenced by their CEO resigning! - but all banks are the same and we are forced to put our money somewhere! You’d think they’d be trying to help people, to rectify their image.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:29,TRUE,,,
-9,"...and have previously been suicidal, should be “emergency” enough! The absolutely gall, the rudeness, of him making a judgement on what I spend MY MONEY on! I asked to speak to HIS supervisor and he told me he’s the most senior person in the office! I then said how appalling...",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:28,TRUE,,,
-5,"...and doesn’t justify the granting of a temporary overdraft, as it is hardly an emergency. I told him it’s my money, he has NO BUSINESS asking me what I am going to spend it on, and the fact I am a disability pensioner, being treated for anxiety and depression...",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:26,TRUE,,,
-2,"... Raphael mentioned a temporary overdraft could tide me over until the reversal comes through, but Adrian is refusing to do this. I said I’m going to dinner tonight and need to pay a gardener to weed my garden on Monday. He said that is not an emergency...!",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 15:25,TRUE,,,
-5,"...you’d think they’d want to help people to try to rectify their image! Clearly they STILL DO NOT CARE and their customers are not people, not human beings, just a means to rort profits.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 14:35,TRUE,,,
-9,...this is a @Visa #DebitCard so it is MY OWN MONEY they are refusing to give me access to! I declared bankruptcy so have no access to credit at all. I’m surprised I’m offered so little help after the #BankingRoyalCommission so rightly blackened @nab’s name!...,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 14:33,TRUE,,,
-5,"...Adrian can see the reversal is coming! Previous customer service officer, Raphael, advised if @abebooks email them they can give me a temporary overdraft until authority drops off. Why isn’t my correspondence from ABE and the fact they can see the reversal coming enough?...",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 14:31,TRUE,,,
-3,...he can see reversal is coming through but will take a few more business days. In the meantime I have nothing to live on! He refuses to accept me forwarding @abebooks buyertechs emails from me. ABE have no phone contact and take 24hrs to reply to emails! Adrian can see...,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 14:29,TRUE,,,
-5,"Absolutely appalling service from the supervisor, Adrian, in the @nab call centre who refuses to give me access to my own money. @AbeBooks took an authority on my card on 1/4 and I have emails from them saying transaction cancelled and reversal sent. Adrian can even see this!...",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 14:27,TRUE,,,
3,"Vale the best #Poirot @agathachristie ever saw on film, #AlbertFinney @ Edithvale, Victoria, Australia https://t.co/LfOeQfA01p",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/9/19 1:28,TRUE,"Melbourne, Victoria",-38.0333,145.117
4,"I covet a pair of these “Oxford and Cambridge” porcelain Lohengrin stools! @agathachristie #PosternOfFate @ Edithvale, Victoria, Australia https://t.co/kCQLuim269",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/8/19 16:25,TRUE,"Melbourne, Victoria",-38.0333,145.117
6,@andrewwilsonaw @TinaWalksLondon @jcbernthal @MikeLinane @theyearofagatha Yay!!!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/8/19 3:27,TRUE,,,
-4,@Rove @markhumphries @showmethemovie_ @Channel10AU @WIN_TV Please ask @joelcreasey to wear socks. We are not animals!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/7/19 19:11,TRUE,,,
6,"Actually, I did say the correct (and pointless) answer to the question as I’m a huge #EvelynWaugh fan! @markhumphries @PointlessAU @_AndrewRochford #DeclineAndFall",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/7/19 18:21,TRUE,,,
5,"@khaleesi_101 @candaceshaw @PhelpsieSarah I was done three days ago. But by all means, continue assuming guilt and hold your head up high as you are a complete innocent.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/6/19 11:32,TRUE,,,
4,"@candaceshaw @khaleesi_101 @PhelpsieSarah I’m not so sure they know they’re lying. If that’s true, how is it they are so convincing? Having a belief the lies were true could explain that.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/6/19 3:28,TRUE,,,
-5,@khaleesi_101 @candaceshaw @PhelpsieSarah So you are happy to flout the law because you know they won’t sue? I think I’m glad I don’t live in your world.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/6/19 3:27,TRUE,,,
-5,@khaleesi_101 @candaceshaw @PhelpsieSarah The article falls short of stating categorically he did that. You do not. Innocent until proven guilty. Your tweet is libellous.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/6/19 3:17,TRUE,,,
-5,@JoanEllis777 @PhelpsieSarah Haha!! No. Mine is incorrectly framed square so has no crucifix. Sad.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/6/19 3:07,TRUE,,,
3,@JoanEllis777 @PhelpsieSarah Ah. I’m on the wrong side then! Perhaps I should have the image reversed for the position it’s in?,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:31,TRUE,,,
4,"@khaleesi_101 @candaceshaw @PhelpsieSarah No, In fact I think the opposite is true, though I’m in no position to judge really. But I always try to put myself in other people’s shoes.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:30,TRUE,,,
3,"@JoanEllis777 @PhelpsieSarah My right hand, or the painting’s?",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:29,TRUE,,,
-9,@candaceshaw @khaleesi_101 @PhelpsieSarah Then that is very sad. I’ve been diagnosed as being on the autism spectrum just two years ago (at age 46!) and it’s people like me who wear a false label of lacking empathy...,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:27,TRUE,,,
5,@PhelpsieSarah They do what all good art should do - move the soul...,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:21,TRUE,,,
2,@PhelpsieSarah https://t.co/Xm434811bQ,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:20,TRUE,,,
2,@PhelpsieSarah https://t.co/y3AT4EHsx2,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:20,TRUE,,,
4,@PhelpsieSarah I’m going to put these two paintings either side of it!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:20,TRUE,,,
4,@PhelpsieSarah 🤗🤗🤗🤗,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 22:19,TRUE,,,
3,@TinaWalksLondon @PhelpsieSarah @NationalGallery There’s so much to ponder in it!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 21:39,TRUE,,,
-5,@AmandaCWriter I’m astounded by your lack of compassion. Don’t forget scrapping the film will affect many more people than just the book’s author.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 20:51,TRUE,,,
-7,@khaleesi_101 @PhelpsieSarah But much of that is the system. Don’t forget money doesn’t buy happiness - or mental health. I have known narcissistic manipulators too. I empathise - at a distance. I cannot make my mind up on whether they know they’re lying to get what they want or if they believe their lies.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 20:42,TRUE,,,
-6,"@j_mcconnachie I had the same reaction, James. The article greatly saddened me. The response on twitter has been horrible. One person even stated they hoped the film gets cancelled. So much bile and spite against someone who (I feel) needs help.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 20:40,TRUE,,,
6,"@stuartbache @minchinwrites @SarahRPainter @bluebanana20 You are an astounding artist, Stuart!",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 20:37,TRUE,,,
-7,"@PhelpsieSarah I think the article is terrible. Regardless of whether the article is true, where is the empathy? He clearly needs help, and was there any thought given for the consequences? The twitter response is terrible. One person said they hope it leads to the film being cancelled.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 20:36,TRUE,,,
6,@TinaWalksLondon @PhelpsieSarah Oh wow!! Thankyou Tina! The painting is absolutely fascinating.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 20:03,TRUE,,,
2,.@NewYorker https://t.co/jhoqS4iohG,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 17:48,TRUE,,,
5,Dear @PhelpsieSarah - I think you will appreciate the latest addition to my dining room / library! I’m struggling to find the right angle to view it at though! https://t.co/uypQiLW2w6,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 16:23,TRUE,,,
2,@RiwiMeme @ms45 @TaikaWaititi @TwoPaddocks @AJemaineClement @BenignKiwi @kj_apa @JulianDennison @DolanDark @RollestonJames @rhysiedarby No Bret McKenzie??!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 15:47,TRUE,,,
-5,"I find this #NewYorker article about #AJFinn distressing. Regardless of the article being true, it is an attack and has there been any thought of the consequences? #TheWomanInTheWindow",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/5/19 15:40,TRUE,,,
5,Kelly is just gorgeous. I wanted to hug her and make her feel better. @ImACelebrityAU @KatherineKellyL #ImACelebrityAU,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/4/19 22:45,TRUE,,,
-2,Dear @Channel10AU - it seems only half of tonight’s @theprojecttv is on #Tenplay. Please fix?,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/4/19 22:43,TRUE,,,
4,"Take THAT, #MarieKondo! 30 books indeed! Humph! @ Edithvale, Victoria, Australia https://t.co/koO8QB07n6",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",2/1/19 20:08,TRUE,"Melbourne, Victoria",-38.0333,145.117
-6,@realDonaldTrump Trumpty...you’re an utter moron. An absolute disgrace. In years to come you’ll be known as the stupidest president in history.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/31/19 18:49,TRUE,,,
1,#CelebJustin #CelebKatherine,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/30/19 19:50,TRUE,,,
5,"I’m such a kid at heart...#LionelTrains @ Edithvale, Victoria, Australia https://t.co/NKChh9Y8IY",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/30/19 16:04,TRUE,"Melbourne, Victoria",-38.0333,145.117
1,"#EvelynWaugh #VileBodies #EchoOfDeco racing cars #LilliputLane #10DowningStreet @ Edithvale, Victoria, Australia https://t.co/gcMxV9SwKd",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/30/19 14:48,TRUE,"Melbourne, Victoria",-38.0333,145.117
8,I don’t know why @VancityReynolds thinks #TheGreenLantern is a bad film. I’m watching it for the first time and loving it! Plus he should always wear tracksuit pants.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/28/19 22:56,TRUE,,,
3,I think #CelebJustin means philanthropist. @ImACelebrityAU #ImACelebrityAU,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/28/19 21:01,TRUE,,,
0,#celebjustin,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/28/19 20:56,TRUE,,,
1,@Scott_Tweedie It’s trés distingué! https://t.co/6HfiKFfxXX,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/26/19 20:10,TRUE,,,
1,@Scott_Tweedie It’s trés distingué! https://t.co/CwCpZwdy0K,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/26/19 20:10,TRUE,,,
1,@Scott_Tweedie It’s trés distingué! https://t.co/60eASteXJi,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/26/19 20:10,TRUE,,,
1,@Scott_Tweedie Ooh. Don’t dye it!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/26/19 20:06,TRUE,,,
2,Dear @Scott_Tweedie - is the grey streak real?,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/26/19 19:46,TRUE,,,
-7,Dear @realDonaldTrump - kindly stick your head in cocky’s poop.,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/26/19 4:50,TRUE,,,
1,#BringHakeemHome https://t.co/Qo30CmZnyy,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/24/19 19:12,TRUE,,,
4,"Monsieur #Poirot has missed his canine friends! @ Edithvale, Victoria, Australia https://t.co/zrhk78lmo6",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/22/19 19:21,TRUE,"Melbourne, Victoria",-38.0333,145.117
4,"My poor bucketheads @ Edithvale, Victoria, Australia https://t.co/RbA4ncAMtb",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/22/19 18:51,TRUE,"Melbourne, Victoria",-38.0333,145.117
5,@AChristieNorth @marplewebsite @MJPGroup @FoMarpleStation @agathachristie @theyearofagatha @jcbernthal @allaboutthedame @andrewwilsonaw @Oldknows_Marple @TinaWalksLondon Yes indeed - thankyou for the info!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/22/19 18:50,TRUE,,,
7,Dear @_AndrewRochford - imagine how excited @markhumphries would be if they ever produced #StarWarsTheMusical?! @PointlessAU,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/22/19 18:10,TRUE,,,
5,"Happy 28th birthday to @kylieminogue’s #WhatDoIHaveToDo?! Gosh, I used to burn up the dance floor to that one! https://t.co/T07sz7GMj6",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/21/19 22:19,TRUE,,,
3,"#Poirot gave me some rare non-food-related attention. I think he misses the dogs, who are away at the vet having teeth extracted. @ Edithvale, Victoria, Australia https://t.co/x1qyr6WmN5",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/21/19 19:26,TRUE,"Melbourne, Victoria",-38.0333,145.117
2,@AChristieNorth @marplewebsite @MJPGroup @FoMarpleStation @agathachristie @theyearofagatha @jcbernthal @allaboutthedame @andrewwilsonaw @Oldknows_Marple @TinaWalksLondon Sadly it doesn’t otherwise fit the description - a pink Georgian house with green shutters and poplar trees...,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/21/19 19:17,TRUE,,,
5,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/JlfCUyN6WU,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/21/19 7:02,TRUE,,,
4,@rdbactor @witnessplayLDN Please bring this production Downunder!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/20/19 23:07,TRUE,,,
-3,@astroduff It’s fine. Won’t affect us in Australia or New Zealand at all! Phew!,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/20/19 23:06,TRUE,,,
-3,"@rdbactor The Fool, who was no fool compared to Lear.",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/20/19 23:02,TRUE,,,
-5,Oh dear...this left me horrified! https://t.co/NOtS10imo5,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/20/19 19:33,TRUE,,,
5,"@ChrisBathTV @10NewsFirst I love the phrase #ChocksAway! Great to see it in use! Love you and what you do, Chris!",felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/20/19 11:08,TRUE,,,
2,@badzoot7 @PointlessAU @markhumphries @_AndrewRochford 😳😳😳😳😳,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/18/19 19:14,TRUE,,,
3,@badzoot7 @PointlessAU @markhumphries @_AndrewRochford 😂😂😂😂😂,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/18/19 19:13,TRUE,,,
1,.@agathachristie https://t.co/uZsRm9Xd98,felixunger1999,Rabid Agatha Christie/Alfred Hitchcock/Kylie Minogue fan living with Asperger's - Officially declared Australia's Biggest Agatha Christie Fan (2013)!,"Melbourne, Victoria, Australia",1/18/19 18:21,TRUE,,,
